filename,light,dye,agent,conc,R,G,B,L,a,b,DeltaE
1DMMP0.jpg,Normal,1,DMMP,0,174,174,173,71.0689756585,-0.189285658979,0.515144731344,0.0
1DMMP10.jpg,Normal,1,DMMP,10,179,179,178,72.9170894272,-0.188356137264,0.512536404772,1.39661918259
1DMMP50.jpg,Normal,1,DMMP,50,178,178,178,72.5747828315,-0.00187453093103,0.00355323938055,1.27744906501
1DMMP100.jpg,Normal,1,DMMP,100,175,175,174,71.4393771836,-0.189097348999,0.514616290011,0.2823228786
1DMMP500.jpg,Normal,1,DMMP,500,180,180,180,73.3120444305,-0.00189013378798,0.00358281514536,1.78663008398
1GA0.jpg,Normal,1,GA,0,174,174,173,71.0689756585,-0.189285658979,0.515144731344,0.0
1GA10.jpg,Normal,1,GA,10,179,179,179,72.9436046076,-0.00188233640119,0.00356803492412,1.52908961931
1GA50.jpg,Normal,1,GA,50,179,178,178,72.6534776545,0.350419617782,0.127895737955,1.49510901411
1GA100.jpg,Normal,1,GA,100,175,175,174,71.4393771836,-0.189097348999,0.514616290011,0.2823228786
1GA500.jpg,Normal,1,GA,500,177,177,177,72.205576714,-0.00186671732694,0.00353842841885,1.03717048079
1GB0.jpg,Normal,1,GB,0,178,177,176,72.2578327645,0.164830966041,0.638042137217,0.0
1GB10.jpg,Normal,1,GB,10,179,179,179,72.9436046076,-0.00188233640119,0.00356803492412,0.846117844194
1GB50.jpg,Normal,1,GB,50,178,178,178,72.5747828315,-0.00187453093103,0.00355323938055,0.712671195049
1GB100.jpg,Normal,1,GB,100,175,175,174,71.4393771836,-0.189097348999,0.514616290011,0.822719535836
1GB500.jpg,Normal,1,GB,500,176,176,175,71.8093868631,-0.188910255618,0.51409127605,0.638442352504
1GD0.jpg,Normal,1,GD,0,176,175,174,71.518371688,0.165215940505,0.639354586655,0.0
1GD10.jpg,Normal,1,GD,10,180,180,178,73.2592438022,-0.373509159202,1.0207531938,1.57652682223
1GD50.jpg,Normal,1,GD,50,179,179,179,72.9436046076,-0.00188233640119,0.00356803492412,1.2675263193
1GD100.jpg,Normal,1,GD,100,176,176,175,71.8093868631,-0.188910255618,0.51409127605,0.585249405077
1GD500.jpg,Normal,1,GD,500,179,179,178,72.9170894272,-0.188356137264,0.512536404772,1.1852341644
1GF0.jpg,Normal,1,GF,0,177,177,176,72.1790071712,-0.188724364943,0.513569649768,0.0
1GF10.jpg,Normal,1,GF,10,181,181,180,73.6536431829,-0.187992559295,0.511516250504,1.10263241143
